,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
5071,0,47.035616438356165,6.701369863013698,1,1,0,0,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5072,1,49.12876712328767,10.956164383561644,1,1,1,0,3.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5073,0,39.28493150684932,0.8657534246575342,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5074,2,30.052054794520547,0.4465753424657534,1,0,0,1,4.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5075,0,36.31506849315068,6.367123287671233,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5076,1,44.15890410958904,5.367123287671233,1,0,1,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5077,0,36.276712328767125,1.1945205479452057,1,1,1,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5078,0,42.06849315068493,10.956164383561644,1,0,1,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5079,0,46.72328767123288,1.9506849315068493,1,0,1,0,1.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5080,1,31.39452054794521,2.8657534246575342,1,1,0,0,3.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5081,2,30.61917808219178,7.956164383561644,1,1,0,0,4.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5082,0,56.47123287671233,-1000.6657534246576,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5083,0,41.96712328767124,15.04109589041096,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5084,1,25.46849315068493,0.5315068493150685,1,1,0,1,3.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5085,1,42.24657534246575,4.282191780821917,1,0,0,0,3.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5086,0,53.71232876712329,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5087,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,False,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5088,2,38.72876712328768,7.2,1,1,0,0,4.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5089,0,32.88219178082192,6.197260273972603,1,1,0,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5090,2,50.24109589041096,15.542465753424658,1,1,0,0,4.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5091,0,51.156164383561645,6.786301369863014,1,1,1,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5092,0,45.81643835616438,1.9506849315068493,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5093,1,31.04383561643836,4.953424657534247,1,1,1,0,3.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5094,1,31.04383561643836,4.953424657534247,1,1,1,0,3.0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5095,0,45.21369863013699,3.117808219178082,1,0,1,0,2.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5096,1,34.038356164383565,4.701369863013698,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5097,0,54.9041095890411,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5098,0,52.86301369863013,14.372602739726029,1,1,0,0,1.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5099,1,33.23013698630137,-1000.6657534246576,1,0,0,0,3.0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5100,0,28.53972602739726,1.1945205479452057,1,0,0,0,2.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5101,1,27.81095890410959,3.117808219178082,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5102,0,46.79178082191781,1.8657534246575345,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5103,0,26.22739726027397,3.032876712328767,1,1,1,0,2.0,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5104,2,28.83561643835617,2.364383561643836,1,1,1,0,4.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5105,0,37.345205479452055,6.953424657534247,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5106,0,41.6,0.9506849315068492,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5107,0,51.30958904109589,25.54794520547945,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5108,0,52.44383561643836,6.616438356164384,1,1,0,0,2.0,False,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5109,1,31.49041095890411,1.5315068493150683,1,1,0,0,3.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5110,0,32.78082191780822,10.61917808219178,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5111,0,65.07671232876713,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5112,1,47.293150684931504,3.032876712328767,1,1,1,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5113,1,43.83287671232877,8.956164383561644,1,1,0,0,3.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5114,0,32.5972602739726,6.701369863013698,1,0,0,0,2.0,False,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5115,0,62.276712328767125,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5116,0,63.87123287671233,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5117,0,57.0027397260274,-1000.6657534246576,1,0,0,1,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5118,2,27.2054794520548,6.367123287671233,1,0,0,1,4.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5119,0,60.78082191780822,0.9506849315068492,1,1,0,0,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5120,0,48.02465753424657,4.701369863013698,1,0,0,0,2.0,False,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5121,0,48.02465753424657,4.701369863013698,1,0,0,0,2.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5122,0,29.572602739726022,11.03835616438356,1,0,0,1,2.0,False,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5123,1,46.90684931506849,26.715068493150685,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5124,1,41.75068493150685,6.953424657534247,1,0,1,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5125,0,60.3041095890411,11.706849315068494,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5126,1,47.367123287671234,15.205479452054794,1,0,0,1,2.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5127,0,52.13972602739726,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5128,0,54.07671232876712,0.7835616438356164,1,1,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5129,2,30.164383561643834,5.035616438356165,1,0,0,0,4.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5130,0,52.035616438356165,4.786301369863014,1,0,0,1,2.0,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5131,0,61.21643835616438,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5132,1,41.40821917808219,17.123287671232877,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5133,0,40.106849315068494,1.86027397260274,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5134,0,59.51780821917808,3.7013698630136975,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5135,0,31.47945205479452,8.536986301369863,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5136,2,34.635616438356166,9.035616438356165,1,0,0,0,4.0,False,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5137,0,47.27945205479452,8.865753424657534,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5138,0,53.83013698630137,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5139,0,48.85753424657534,1.6986301369863013,1,0,1,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5140,0,25.646575342465752,0.4493150684931506,1,1,0,0,2.0,False,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5141,0,57.55616438356165,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5142,0,66.53424657534246,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5143,0,46.71780821917808,8.36986301369863,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5144,2,29.50958904109589,3.7013698630136975,1,0,0,0,4.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5145,1,35.1013698630137,9.284931506849317,1,1,1,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5146,2,39.88219178082192,20.126027397260277,1,0,1,1,4.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5147,3,35.67123287671233,10.117808219178082,1,0,0,0,5.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5148,0,59.35068493150685,21.95890410958904,1,0,1,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5149,0,58.6054794520548,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5150,1,40.95342465753425,13.372602739726029,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5151,0,35.66027397260274,6.367123287671233,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5152,0,40.57534246575342,4.534246575342466,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5153,0,45.18082191780822,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5154,2,32.534246575342465,7.035616438356165,1,1,0,0,4.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5155,0,57.11780821917808,11.205479452054794,1,1,1,0,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5156,1,30.96986301369863,10.953424657534246,1,1,1,0,3.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5157,0,39.78904109589041,9.36986301369863,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5158,1,37.989041095890414,17.208219178082192,1,0,0,0,3.0,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5159,0,56.98082191780822,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5160,0,64.85205479452055,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5161,1,27.29041095890411,4.863013698630137,1,0,0,0,3.0,False,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5162,0,62.465753424657535,0.2794520547945205,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5163,0,62.465753424657535,0.2794520547945205,1,0,0,0,2.0,True,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5164,0,40.56438356164384,1.9452054794520548,1,1,1,0,1.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5165,0,56.66027397260274,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5166,0,40.47945205479452,1.3643835616438356,1,0,0,0,2.0,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5167,0,55.704109589041096,3.032876712328767,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5168,1,36.484931506849314,10.035616438356165,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5169,0,61.484931506849314,-1000.6657534246576,1,0,1,0,2.0,False,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5170,0,42.61369863013699,6.619178082191781,1,0,1,0,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5171,1,29.46849315068493,6.452054794520548,1,0,0,0,3.0,False,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5172,1,30.22465753424657,0.8602739726027397,1,1,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5173,0,58.41369863013698,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5174,0,24.27945205479452,4.452054794520548,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5175,0,66.58082191780822,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5176,0,54.72054794520548,35.38904109589041,1,0,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5177,0,31.731506849315068,2.03013698630137,1,0,1,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5178,2,35.347945205479455,11.287671232876711,1,0,0,0,4.0,False,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5179,0,59.18082191780822,34.21917808219178,1,1,0,0,2.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5180,1,28.797260273972604,6.452054794520548,1,1,1,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5181,0,39.45479452054794,9.284931506849317,1,0,0,1,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5182,0,29.660273972602734,4.032876712328767,1,0,0,0,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5183,0,40.42191780821918,7.865753424657535,1,1,0,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5184,1,39.93972602739726,20.126027397260277,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5185,0,29.457534246575342,1.6164383561643836,1,1,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5186,2,31.778082191780825,5.282191780821917,1,1,1,0,4.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5187,3,39.276712328767125,18.794520547945204,1,0,0,0,5.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5188,2,33.49589041095891,3.786301369863014,1,1,1,0,4.0,False,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5189,0,59.704109589041096,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5190,0,35.1945205479452,0.4493150684931506,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5191,0,46.701369863013696,3.863013698630137,1,0,1,0,2.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5192,0,59.778082191780825,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5193,0,27.832876712328765,5.2,1,1,1,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5194,0,42.87397260273973,23.046575342465754,1,1,1,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5195,1,42.48219178082192,16.70958904109589,1,0,0,0,3.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5196,0,67.14246575342466,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5197,1,35.92876712328767,1.1123287671232878,1,0,0,0,3.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5198,0,62.16164383561644,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5199,0,52.31506849315068,17.375342465753423,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5200,1,40.11506849315069,0.9452054794520548,1,0,0,0,3.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5201,2,36.37260273972603,15.29041095890411,1,1,0,0,4.0,False,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5202,0,42.038356164383565,0.8602739726027397,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5203,0,45.31780821917808,0.2794520547945205,1,1,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5204,1,31.58630136986301,1.7835616438356163,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5205,0,43.895890410958906,24.8,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5206,0,42.44931506849315,11.791780821917808,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5207,2,40.21095890410959,10.789041095890411,1,1,0,0,4.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5208,2,31.671232876712327,1.2794520547945205,1,1,0,0,4.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5209,2,36.09315068493151,6.786301369863014,1,0,0,0,4.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5210,0,49.59178082191781,4.947945205479452,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5211,1,46.36438356164384,6.950684931506849,1,0,0,0,3.0,False,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5212,0,49.23013698630137,9.789041095890411,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5213,0,60.5013698630137,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5214,0,56.013698630136986,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5215,0,39.78630136986301,2.364383561643836,1,1,0,0,1.0,True,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5216,0,44.55616438356165,0.8602739726027397,1,0,1,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5217,1,38.32054794520548,2.698630136986301,1,0,0,1,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5218,0,52.45753424657534,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5219,0,40.08767123287672,1.1972602739726028,1,0,0,0,2.0,False,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5220,0,48.77534246575343,29.484931506849318,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5221,0,50.09041095890411,3.0493150684931507,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5222,0,30.136986301369863,2.213698630136986,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5223,2,34.14520547945205,4.468493150684932,1,0,1,0,4.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5224,0,57.44383561643836,-1000.6657534246576,1,0,1,0,2.0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5225,0,57.44383561643836,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5226,1,43.32054794520548,1.547945205479452,1,0,0,0,3.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5227,0,40.41917808219178,5.383561643835616,1,0,0,0,1.0,False,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5228,0,51.52328767123288,3.2986301369863016,1,0,0,0,2.0,False,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5229,0,64.86027397260274,5.717808219178083,1,0,0,0,2.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5230,0,41.74520547945205,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5231,0,30.50958904109589,9.553424657534247,1,0,1,0,1.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5232,1,27.153424657534245,7.301369863013699,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5233,1,35.58082191780822,6.383561643835616,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
