ID,mes_0,mes_1,mes_10,mes_11,mes_12,mes_13,mes_14,mes_15,mes_16,mes_17,mes_18,mes_19,mes_2,mes_20,mes_21,mes_22,mes_23,mes_24,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9
5105518,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5105519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,,,0,0,0,0,,0,0
5105520,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105521,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5105522,0,,,0,0,,0,,0,0,,,,,0,,,0,,,,,0,0,0
5105523,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105524,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5105525,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5105531,0,0,0,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5105535,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105544,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5105548,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105551,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105553,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
5105558,0,0,,,,,,,,,,,0,,,,,,0,0,0,,,,
5105564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,0,0,0,0,0,0,0
5105567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5105574,0,0,,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,,,
5105584,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,,0,0,0,0,1,0,0
5105585,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105586,0,,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105587,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5105589,0,,,,,,,,,,,,,,,,,,,,,,,,
5105591,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5105592,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5105593,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105594,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105596,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105597,0,0,0,0,C,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5105600,0,0,,,,,,,,,,,,,,,,,0,0,,,,,
5105615,0,0,C,C,C,C,C,C,C,C,C,,C,,,,,,C,C,C,C,C,C,C
5105617,0,0,C,C,C,C,C,C,C,C,C,,C,,,,,,C,C,C,C,C,C,C
5105624,0,0,0,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5105633,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5105640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5105646,0,1,1,1,0,0,0,0,0,0,C,C,2,C,C,C,C,C,1,0,1,1,1,1,0
5105649,0,1,1,1,0,0,0,0,0,0,C,C,2,C,C,C,C,C,1,0,1,1,1,1,0
5105650,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5105655,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105657,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,0,1,0,0,0
5105658,0,0,C,C,C,C,C,C,,,,,0,,,,,,0,1,0,1,1,0,C
5105662,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,0,1,0,0,
5105663,0,0,1,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,0
5105664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
5105668,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105669,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5105672,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105673,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105674,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105675,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105677,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105678,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105679,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105682,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105685,0,0,0,,,,,C,C,C,C,C,0,C,C,C,C,C,0,0,,0,0,0,0
5105693,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105698,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,,
5105703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105706,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105708,0,0,0,0,0,0,0,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105713,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105715,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5105721,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105723,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,0,0,0,0,0
5105724,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105726,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,,,,0,0,0,C,C,C,C
5105731,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,C,C,C,C,C
5105732,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,C,C,C,C,C
5105735,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105740,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,,,2,0,,C,C,C,C
5105741,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,,,2,0,,C,C,C,C
5105743,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,0,0,0,0
5105756,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5105758,0,0,C,C,C,C,C,C,,,,,0,,,,,,0,0,C,C,C,C,C
5105761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5105764,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105765,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,0,C,C,C,C
5105770,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105772,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105773,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105781,0,0,0,,,,0,,,0,0,,,C,C,C,C,C,0,,0,,,,
5105783,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105784,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105785,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105789,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5105790,0,0,,0,0,0,0,0,0,0,,,0,,,,,,0,0,0,0,0,0,0
5105792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105795,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,1,C,C
5105800,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,1,C,C
5105801,0,0,1,0,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,2,2,2
5105802,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,1,C,C
5105803,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,1,C,C
5105809,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,0,,0,0,0,1,0
5105816,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105819,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,1,1,0,1,C,C,C
5105820,0,,,,,,,,,,,,,,,,,,,,,,,,
5105821,0,0,,,,,,,,,,,1,,,,,,0,0,0,,,,
5105824,0,0,C,C,C,C,C,C,C,C,,,0,,,,,,0,0,C,C,C,C,C
5105828,1,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105834,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105835,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5105840,0,,0,,0,,0,,0,0,0,,0,0,0,0,,0,,0,0,0,,,
5105846,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105847,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5105858,0,0,0,0,0,0,0,0,0,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105869,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5105870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105871,0,0,0,0,0,0,,,,,,,0,,,,,,0,0,0,0,0,0,0
5105872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105873,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105874,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105886,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5105897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5105903,0,0,C,C,C,C,C,C,C,C,C,,0,,,,,,0,0,0,0,C,C,C
5105904,0,C,,,,,,,,,,,C,,,,,,C,C,C,C,C,C,
5105905,0,0,C,C,C,C,C,C,C,C,C,,0,,,,,,0,0,0,0,C,C,C
5105914,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,0,0,0,0
5105919,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105920,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5105921,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105923,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105924,C,C,,,,,,,,,,,,,,,,,,,,,,,
5105925,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5105928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105930,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105936,0,,,,0,,0,,0,0,0,,0,0,0,0,,C,,0,0,0,,,0
5105938,0,,,,0,,0,,0,0,0,,0,0,0,0,,C,,0,0,0,,,0
5105941,0,,,,0,,0,,0,0,0,,0,0,0,0,,C,,0,0,0,,,0
5105944,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105945,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105946,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5105950,0,1,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,,0,0,,0,
5105957,0,0,,,,,,,,,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105958,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105963,0,0,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,0,0,0,0,0,,0
5105966,0,0,C,C,C,C,C,C,,,,,0,,,,,,C,C,C,C,C,C,C
5105967,0,0,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,0,0,0,0,0,,0
5105968,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5105972,0,0,C,C,C,,,,,,,,0,,,,,,0,0,C,C,C,C,C
5105973,0,0,C,C,C,,,,,,,,0,,,,,,0,0,C,C,C,C,C
5105974,0,0,C,C,C,,,,,,,,0,,,,,,0,0,C,C,C,C,C
5105975,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5105976,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105977,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105979,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105981,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5105985,0,0,,,,,,,,,,,,,,,,,,,,,,,
5105989,0,0,,,,,,,,,,,,,,,,,,,,,,,
5105998,0,0,0,0,0,0,0,0,0,0,0,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5105999,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,C,C,C,C,C
5106002,0,,,,,,,0,,0,,0,,0,,,0,0,,0,,,,0,
5106003,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5106005,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106006,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
5106009,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106013,0,0,0,0,0,0,0,0,0,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106017,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5106018,1,0,1,0,0,0,0,0,0,0,,,1,,,,,,0,0,0,0,0,0,0
5106019,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106021,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106022,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,1,0,0
5106025,0,0,C,C,C,C,C,C,C,,,,C,,,,,,C,C,C,C,C,C,C
5106027,0,0,C,C,C,C,C,C,C,,,,C,,,,,,C,C,C,C,C,C,C
5106031,0,0,C,C,C,C,C,C,C,,,,C,,,,,,C,C,C,C,C,C,C
5106037,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5106039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106044,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106046,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5106047,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,2,C,C
5106048,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,,0,1,0,0,0,0,0
5106056,0,0,0,1,1,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,1,1,1,1,1
5106065,C,C,C,C,,,,,,,,,C,,,,,,C,C,C,C,C,C,C
5106066,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5106068,C,C,C,C,,,,,,,,,C,,,,,,C,C,C,C,C,C,C
5106069,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5106073,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,0,0,0,0,1,1,0
5106075,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,1,C,C,C,C,C,C
5106079,0,0,0,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5106081,0,0,0,0,0,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,0,0,0,0
5106084,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106085,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106093,0,0,C,C,,,,,,,,,0,,,,,,0,0,C,C,C,C,C
5106099,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106100,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106102,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106103,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106104,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5106114,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5106115,0,,,,,,,,,,,,,,,,,,,,,,,,
5106116,0,0,0,,0,0,0,,0,0,0,,0,,,0,C,C,,,0,0,,,
5106117,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5106120,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5106121,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5106122,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5106127,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5106128,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,0,0,0,0
5106129,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5106134,0,0,,,0,0,0,0,0,C,C,C,0,C,C,C,C,C,,0,0,0,0,,0
5106137,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106139,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106140,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5106141,0,0,C,C,C,C,C,C,,,,,C,,,,,,C,C,C,C,C,C,C
5106143,0,0,C,C,C,C,C,C,,,,,C,,,,,,C,C,C,C,C,C,C
5106149,0,0,0,0,C,C,,,,,,,0,,,,,,0,0,0,0,0,0,0
5106151,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5106157,0,1,0,,C,C,C,C,C,C,C,C,1,C,C,C,C,C,0,0,0,0,0,0,0
5106160,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,,0,0,0,0,0,0,0
5106161,0,0,,0,,,,,C,C,C,C,0,C,C,C,C,,,0,0,0,0,0,0
5111062,0,0,0,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5111063,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,,
5111072,0,0,0,0,0,0,0,0,0,0,0,1,0,C,C,C,C,C,0,0,0,0,0,0,0
5111078,0,0,0,0,0,0,0,0,0,0,0,1,0,C,C,C,C,C,0,0,0,0,0,0,0
5111079,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,0,,0,0,0
5111082,0,0,0,0,,0,0,0,C,C,C,C,0,C,C,C,C,C,2,0,0,0,0,0,
5111086,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5111088,0,0,,,,,,,,,,,0,,0,0,,,0,0,0,0,0,0,
5111089,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5111090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
5111092,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,,0,0,0,0,0,0,0
5111097,0,0,0,0,0,0,0,0,C,C,,,0,,,,,,0,0,0,0,0,0,0
5111102,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5111104,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5111116,0,0,0,0,C,C,C,C,C,C,C,C,0,C,,,,,0,0,0,0,0,0,0
5111117,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0
5111120,0,0,0,0,C,C,C,C,C,C,C,C,0,C,,,,,0,0,0,0,0,0,0
5111125,0,0,0,0,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5111131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111136,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5111138,0,0,,0,0,,0,0,0,0,,0,,,0,,0,,0,0,0,,,,0
5111139,0,0,,0,0,,0,0,0,0,,0,,,0,,0,,0,0,0,,,,0
5111142,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5111144,0,0,0,0,1,0,0,C,C,C,C,C,0,C,C,C,C,C,0,0,1,1,1,1,2
5111146,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5111156,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,,0
5111157,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,,0,0,C
5111158,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5111159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,0,0
5111160,0,0,C,C,,,,,,,,,0,,,,,,0,0,0,0,C,C,C
5111162,0,0,C,C,C,C,C,C,,,,,0,,,,,,0,C,C,C,C,C,C
5111170,0,0,,,,,,,,,,,0,,,,,,0,0,,0,0,0,
5111174,1,0,C,C,C,C,C,C,C,C,C,C,0,,,,,,0,0,0,0,1,0,C
5111176,1,0,C,C,C,C,C,C,C,C,C,C,0,,,,,,0,0,0,0,1,0,C
5111178,0,0,,,,,,,,,,,0,,,,,,0,0,0,,,,
5111185,0,0,0,0,0,,0,C,C,C,C,C,0,C,C,C,C,C,,0,0,0,0,0,0
5111186,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5111187,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5111188,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5111191,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5111192,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5111193,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5111197,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5111200,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5111201,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5111205,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5111206,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5112593,0,,,,0,,,,0,,,0,0,0,C,C,C,C,0,0,0,,0,,0
5112594,0,,0,0,0,0,,,,0,,,,,0,,,,,,,,0,0,
5112609,0,0,0,,,,0,,,,,,,,0,,0,,0,0,0,0,,,
5112615,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,,0,,,
5112622,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,,,,0,,0,0
5112623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,0,0,0,0,0,0,0
5112625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112626,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5112629,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5112633,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5112634,0,0,0,0,1,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
