sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
F,N,Y,0,Working,Higher education,Single / not married,House / apartment,54.04931506849315,7.958904109589041,1,0,0,1,1.0,False
F,N,Y,0,Working,Higher education,Single / not married,House / apartment,54.04931506849315,7.958904109589041,1,0,0,1,1.0,False
F,N,Y,0,Working,Higher education,Single / not married,House / apartment,54.04931506849315,7.958904109589041,1,0,0,1,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.17534246575343,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.17534246575343,-1000.6657534246575,1,0,0,0,1.0,False
M,Y,Y,0,Working,Secondary / secondary special,Married,Rented apartment,24.682191780821917,2.367123287671233,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Single / not married,House / apartment,34.0,8.95890410958904,1,0,0,0,1.0,False
F,N,Y,0,State servant,Higher education,Single / not married,House / apartment,34.0,8.95890410958904,1,0,0,0,1.0,False
F,N,Y,0,State servant,Higher education,Single / not married,House / apartment,34.0,8.95890410958904,1,0,0,0,1.0,False
M,Y,Y,0,Working,Higher education,Married,House / apartment,52.15890410958904,0.2,1,0,1,0,2.0,False
M,Y,Y,0,Working,Higher education,Married,House / apartment,52.15890410958904,0.2,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,48.868493150684934,1.2821917808219179,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,48.868493150684934,1.2821917808219179,1,0,1,0,2.0,False
F,N,Y,2,State servant,Higher education,Married,House / apartment,39.986301369863014,5.8712328767123285,1,0,0,0,4.0,False
F,N,Y,2,State servant,Higher education,Married,House / apartment,39.986301369863014,5.8712328767123285,1,0,0,0,4.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.57808219178082,-1000.6657534246575,1,0,1,0,2.0,False
M,N,N,2,Working,Higher education,Married,House / apartment,34.40821917808219,11.712328767123287,1,1,1,0,4.0,False
F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,40.673972602739724,3.5397260273972604,1,1,1,0,2.0,False
F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,40.673972602739724,3.5397260273972604,1,1,1,0,2.0,False
F,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,40.673972602739724,3.5397260273972604,1,1,1,0,2.0,False
F,N,N,1,Working,Incomplete higher,Married,With parents,43.33424657534247,20.216438356164385,1,0,0,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,With parents,43.33424657534247,20.216438356164385,1,0,0,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,With parents,43.33424657534247,20.216438356164385,1,0,0,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,With parents,43.33424657534247,20.216438356164385,1,0,0,0,3.0,False
M,Y,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,33.81095890410959,9.542465753424658,1,1,0,0,4.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,49.95616438356164,8.123287671232877,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,49.95616438356164,8.123287671232877,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.72876712328767,9.457534246575342,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.72876712328767,9.457534246575342,1,0,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.15068493150685,6.120547945205479,1,0,1,0,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,29.487671232876714,4.035616438356165,1,1,1,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,29.487671232876714,4.035616438356165,1,1,1,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,29.487671232876714,4.035616438356165,1,1,1,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,29.487671232876714,4.035616438356165,1,1,1,1,2.0,False
M,Y,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,40.49589041095891,8.038356164383561,1,1,1,0,4.0,False
F,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,42.25753424657534,18.632876712328766,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,42.25753424657534,18.632876712328766,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,42.25753424657534,18.632876712328766,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,61.50958904109589,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,61.50958904109589,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.09041095890411,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.09041095890411,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.09041095890411,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,36.345205479452055,8.961643835616439,1,1,1,0,4.0,False
M,Y,N,2,State servant,Secondary / secondary special,Married,House / apartment,38.46027397260274,17.96712328767123,1,1,1,0,4.0,False
M,Y,N,2,State servant,Secondary / secondary special,Married,House / apartment,38.46027397260274,17.96712328767123,1,1,1,0,4.0,False
M,Y,N,2,State servant,Secondary / secondary special,Married,House / apartment,38.46027397260274,17.96712328767123,1,1,1,0,4.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.273972602739725,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.273972602739725,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.865753424657534,18.295890410958904,1,1,0,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.865753424657534,18.295890410958904,1,1,0,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.865753424657534,18.295890410958904,1,1,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,42.23561643835617,4.624657534246575,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,56.62739726027397,35.895890410958906,1,1,0,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,56.62739726027397,35.895890410958906,1,1,0,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,56.62739726027397,35.895890410958906,1,1,0,0,1.0,False
F,N,N,2,Working,Higher education,Civil marriage,House / apartment,37.35342465753425,17.38082191780822,1,1,0,0,4.0,False
F,N,N,2,Working,Higher education,Civil marriage,House / apartment,37.35342465753425,17.38082191780822,1,1,0,0,4.0,False
F,N,N,2,Working,Higher education,Civil marriage,House / apartment,37.35342465753425,17.38082191780822,1,1,0,0,4.0,False
F,N,N,2,Working,Higher education,Civil marriage,House / apartment,37.35342465753425,17.38082191780822,1,1,0,0,4.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.1945205479452,0.536986301369863,1,1,1,0,3.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.1945205479452,0.536986301369863,1,1,1,0,3.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.1945205479452,0.536986301369863,1,1,1,0,3.0,False
M,N,N,1,Working,Higher education,Married,House / apartment,30.443835616438356,1.284931506849315,1,1,1,0,3.0,True
M,N,N,1,Working,Higher education,Married,House / apartment,30.443835616438356,1.284931506849315,1,1,1,0,3.0,False
M,N,N,1,Working,Higher education,Married,House / apartment,30.443835616438356,1.284931506849315,1,1,1,0,3.0,True
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.97260273972603,3.0356164383561643,1,1,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.97260273972603,3.0356164383561643,1,1,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,With parents,27.454794520547946,1.452054794520548,1,0,0,0,1.0,False
F,Y,N,4,Working,Incomplete higher,Married,House / apartment,34.104109589041094,12.04109589041096,1,0,0,0,6.0,False
F,Y,N,4,Working,Incomplete higher,Married,House / apartment,34.104109589041094,12.04109589041096,1,0,0,0,6.0,False
M,Y,N,2,Working,Higher education,Married,House / apartment,34.295890410958904,2.536986301369863,1,1,0,0,4.0,False
M,Y,N,2,Working,Higher education,Married,House / apartment,34.295890410958904,2.536986301369863,1,1,0,0,4.0,False
M,Y,N,2,Working,Secondary / secondary special,Separated,With parents,38.298630136986304,4.454794520547945,1,0,0,0,3.0,False
M,Y,N,2,Working,Secondary / secondary special,Separated,With parents,38.298630136986304,4.454794520547945,1,0,0,0,3.0,False
M,Y,N,2,Working,Secondary / secondary special,Separated,With parents,38.298630136986304,4.454794520547945,1,0,0,0,3.0,False
M,Y,N,2,Working,Secondary / secondary special,Separated,With parents,38.298630136986304,4.454794520547945,1,0,0,0,3.0,False
M,Y,N,2,Working,Secondary / secondary special,Separated,With parents,38.298630136986304,4.454794520547945,1,0,0,0,3.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.00821917808219,-1000.6657534246575,1,0,0,0,2.0,False
M,N,N,2,Working,Secondary / secondary special,Married,With parents,30.410958904109588,5.035616438356165,1,1,0,0,4.0,False
M,Y,N,1,Working,Secondary / secondary special,Separated,With parents,37.657534246575345,1.704109589041096,1,1,0,0,2.0,False
M,Y,N,1,Working,Secondary / secondary special,Separated,With parents,37.657534246575345,1.704109589041096,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.36164383561644,12.46027397260274,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.36164383561644,12.46027397260274,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.36164383561644,12.46027397260274,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.36164383561644,12.46027397260274,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.36164383561644,12.46027397260274,1,1,1,0,2.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,31.912328767123288,11.712328767123287,1,1,1,0,2.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,31.912328767123288,11.712328767123287,1,1,1,0,2.0,False
M,Y,N,1,Working,Higher education,Single / not married,House / apartment,40.775342465753425,17.043835616438358,1,0,1,0,2.0,False
M,Y,N,1,Working,Higher education,Single / not married,House / apartment,40.775342465753425,17.043835616438358,1,0,1,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.323287671232876,8.038356164383561,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.323287671232876,8.038356164383561,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.323287671232876,8.038356164383561,1,0,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Single / not married,Rented apartment,25.994520547945207,4.958904109589041,1,0,0,1,1.0,False
M,Y,N,0,Working,Secondary / secondary special,Single / not married,Rented apartment,25.994520547945207,4.958904109589041,1,0,0,1,1.0,False
M,N,N,0,Commercial associate,Incomplete higher,Married,House / apartment,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
M,N,N,0,Commercial associate,Incomplete higher,Married,House / apartment,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
M,N,N,0,Commercial associate,Incomplete higher,Married,House / apartment,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
M,N,N,0,Commercial associate,Incomplete higher,Married,House / apartment,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
M,N,N,0,Commercial associate,Incomplete higher,Married,House / apartment,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
M,N,N,0,Commercial associate,Incomplete higher,Married,House / apartment,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.57534246575342,5.120547945205479,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.57534246575342,5.120547945205479,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.57534246575342,5.120547945205479,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.57534246575342,5.120547945205479,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.57534246575342,5.120547945205479,1,0,1,0,2.0,False
F,Y,N,4,State servant,Secondary / secondary special,Married,House / apartment,39.87671232876713,5.035616438356165,1,1,0,0,6.0,False
F,Y,N,4,State servant,Secondary / secondary special,Married,House / apartment,39.87671232876713,5.035616438356165,1,1,0,0,6.0,False
F,Y,N,4,State servant,Secondary / secondary special,Married,House / apartment,39.87671232876713,5.035616438356165,1,1,0,0,6.0,False
F,Y,N,4,State servant,Secondary / secondary special,Married,House / apartment,39.87671232876713,5.035616438356165,1,1,0,0,6.0,False
M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.843835616438355,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.843835616438355,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.657534246575345,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,27.75068493150685,3.0356164383561643,1,1,0,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,25.12876712328767,5.958904109589041,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,41.80821917808219,1.704109589041096,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,41.80821917808219,1.704109589041096,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,41.80821917808219,1.704109589041096,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,41.80821917808219,1.704109589041096,1,1,0,0,2.0,False
F,N,N,0,Commercial associate,Higher education,Single / not married,With parents,24.8,0.6219178082191781,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.71780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.71780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.71780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.71780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.71780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,N,N,1,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47123287671233,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47123287671233,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47123287671233,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,-1000.6657534246575,1,0,0,0,2.0,False
M,N,N,1,Working,Secondary / secondary special,Separated,House / apartment,22.66849315068493,2.032876712328767,1,1,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.013698630136986,-1000.6657534246575,1,0,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.013698630136986,-1000.6657534246575,1,0,1,0,2.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.53150684931507,7.123287671232877,1,1,1,0,3.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.53150684931507,7.123287671232877,1,1,1,0,3.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.53150684931507,7.123287671232877,1,1,1,0,3.0,False
M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,33.53150684931507,7.123287671232877,1,1,1,0,3.0,False
M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,29.194520547945206,2.536986301369863,1,1,1,0,3.0,True
M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,29.194520547945206,2.536986301369863,1,1,1,0,3.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.432876712328767,7.123287671232877,1,1,1,0,2.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.432876712328767,7.123287671232877,1,1,1,0,2.0,False
F,N,N,1,Working,Higher education,Married,House / apartment,28.95068493150685,4.120547945205479,1,1,0,0,3.0,False
F,N,N,1,Working,Higher education,Married,House / apartment,28.95068493150685,4.120547945205479,1,1,0,0,3.0,False
F,N,N,1,Working,Higher education,Married,House / apartment,28.95068493150685,4.120547945205479,1,1,0,0,3.0,False
M,Y,N,0,Working,Higher education,Married,House / apartment,26.378082191780823,6.454794520547945,1,0,0,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Single / not married,House / apartment,27.75890410958904,3.0356164383561643,1,1,0,1,1.0,False
M,Y,N,1,State servant,Secondary / secondary special,Married,With parents,33.895890410958906,14.797260273972602,1,0,1,0,3.0,False
M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.21095890410959,-1000.6657534246575,1,0,1,0,3.0,False
M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.21095890410959,-1000.6657534246575,1,0,1,0,3.0,False
M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.21095890410959,-1000.6657534246575,1,0,1,0,3.0,False
M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.21095890410959,-1000.6657534246575,1,0,1,0,3.0,False
M,N,N,0,Working,Secondary / secondary special,Married,With parents,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,With parents,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,With parents,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,With parents,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,With parents,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,With parents,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.131506849315066,0.6219178082191781,1,0,0,0,2.0,False
M,N,N,1,Working,Higher education,Married,House / apartment,27.693150684931506,4.035616438356165,1,1,0,0,3.0,False
M,N,N,1,Working,Higher education,Married,House / apartment,27.693150684931506,4.035616438356165,1,1,0,0,3.0,False
M,N,N,1,Working,Higher education,Married,House / apartment,27.693150684931506,4.035616438356165,1,1,0,0,3.0,False
F,N,N,0,State servant,Higher education,Single / not married,House / apartment,28.410958904109588,3.791780821917808,1,1,0,0,1.0,False
M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.917808219178085,6.958904109589041,1,1,0,0,4.0,False
M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.917808219178085,6.958904109589041,1,1,0,0,4.0,False
M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.917808219178085,6.958904109589041,1,1,0,0,4.0,False
M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.917808219178085,6.958904109589041,1,1,0,0,4.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.54794520547945,4.287671232876712,1,1,1,0,2.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.54794520547945,4.287671232876712,1,1,1,0,2.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.54794520547945,4.287671232876712,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,With parents,27.435616438356163,1.621917808219178,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,With parents,27.435616438356163,1.621917808219178,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,With parents,27.435616438356163,1.621917808219178,1,1,1,0,2.0,False
F,Y,N,1,Working,Higher education,Married,House / apartment,26.567123287671233,0.7041095890410959,1,0,0,0,3.0,False
F,Y,N,1,Working,Higher education,Married,House / apartment,26.567123287671233,0.7041095890410959,1,0,0,0,3.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.153424657534245,1.36986301369863,1,0,0,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.153424657534245,1.36986301369863,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.04657534246575,35.14246575342466,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.04657534246575,35.14246575342466,1,1,0,0,2.0,True
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.04657534246575,35.14246575342466,1,1,0,0,2.0,False
M,Y,N,0,Working,Higher education,Married,With parents,35.49589041095891,15.213698630136987,1,0,0,0,2.0,False
M,Y,N,0,Working,Higher education,Married,With parents,35.49589041095891,15.213698630136987,1,0,0,0,2.0,False
M,Y,N,0,Working,Higher education,Married,With parents,35.49589041095891,15.213698630136987,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.027397260273972,0.536986301369863,1,1,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,24.38082191780822,6.372602739726028,1,1,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,24.38082191780822,6.372602739726028,1,1,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,24.38082191780822,6.372602739726028,1,1,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,24.38082191780822,6.372602739726028,1,1,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,24.38082191780822,6.372602739726028,1,1,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.342465753424655,-1000.6657534246575,1,0,1,0,2.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,41.53972602739726,4.958904109589041,1,1,0,0,4.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,41.53972602739726,4.958904109589041,1,1,0,0,4.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,38.35616438356164,6.53972602739726,1,0,0,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,38.35616438356164,6.53972602739726,1,0,0,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,38.35616438356164,6.53972602739726,1,0,0,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,38.35616438356164,6.53972602739726,1,0,0,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,38.35616438356164,6.53972602739726,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,26.767123287671232,0.28493150684931506,1,1,0,0,2.0,False
F,N,N,0,Working,Higher education,Single / not married,House / apartment,37.76712328767123,0.8712328767123287,1,1,0,0,1.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.21643835616438,15.632876712328768,1,1,0,0,2.0,False
