,data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,mau,renda
11216,2015-12-01,7155,F,False,True,2,Empresário,Superior completo,Casado,Casa,36,3.6273972602739732,4.0,False,10257.49
11217,2015-12-01,10782,F,False,False,0,Assalariado,Superior completo,União,Casa,41,14.189041095890412,2.0,False,5373.0
11218,2015-12-01,15272,F,False,False,0,Assalariado,Secundário,União,Casa,42,18.632876712328766,2.0,False,4990.09
11219,2015-12-01,11591,F,False,True,2,Assalariado,Superior completo,Separado,Aluguel,34,1.9890410958904108,3.0,False,3486.06
11220,2015-12-01,9546,F,True,False,2,Assalariado,Secundário,Casado,Casa,35,10.019178082191779,4.0,False,3489.49
11221,2015-12-01,15205,F,False,True,0,Assalariado,Secundário,União,Casa,43,18.797260273972608,2.0,False,3912.95
11222,2015-12-01,1264,F,False,True,0,Assalariado,Secundário,Separado,Casa,52,9.093150684931508,1.0,False,1162.85
11223,2015-12-01,9862,F,False,False,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,4964.63
11224,2015-12-01,1821,F,False,True,0,Empresário,Secundário,Solteiro,Casa,51,4.594520547945206,1.0,False,2004.74
11225,2015-12-01,16277,F,True,True,3,Assalariado,Secundário,Casado,Casa,38,10.967123287671232,5.0,False,2967.21
11226,2015-12-01,6922,F,False,True,1,Assalariado,Secundário,Casado,Casa,38,12.802739726027394,3.0,False,4633.39
11227,2015-12-01,1223,M,False,True,1,Empresário,Secundário,Casado,Casa,38,0.7534246575342466,3.0,False,2813.24
11228,2015-12-01,751,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,1835.21
11229,2015-12-01,11595,M,False,True,0,Assalariado,Superior incompleto,Casado,Casa,37,1.2410958904109588,2.0,False,15566.67
11230,2015-12-01,13369,F,False,False,1,Assalariado,Superior completo,Solteiro,Aluguel,39,9.605479452054793,2.0,False,1022.14
11231,2015-12-01,10034,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,26,0.8,1.0,False,4776.53
11232,2015-12-01,6192,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,7.832876712328768,2.0,False,4329.86
11233,2015-12-01,8419,M,True,False,0,Assalariado,Superior completo,Solteiro,Com os pais,29,3.1342465753424658,1.0,False,3058.78
11234,2015-12-01,8723,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,False,3484.7
11235,2015-12-01,14597,M,False,True,2,Assalariado,Secundário,Casado,Casa,32,11.726027397260275,4.0,False,4976.84
11236,2015-12-01,12897,F,True,True,2,Assalariado,Superior completo,Casado,Casa,34,4.468493150684932,4.0,False,8972.56
11237,2015-12-01,766,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,18.12054794520548,1.0,False,5695.11
11238,2015-12-01,6726,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,25,2.126027397260274,1.0,False,7066.21
11239,2015-12-01,11421,M,True,False,0,Pensionista,Superior completo,Separado,Casa,66,,1.0,False,10814.6
11240,2015-12-01,8037,M,True,True,0,Assalariado,Superior completo,Casado,Aluguel,46,2.468493150684932,2.0,False,3578.91
11241,2015-12-01,5055,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,34,5.216438356164384,1.0,False,5058.53
11242,2015-12-01,8651,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,16045.24
11243,2015-12-01,12415,F,False,True,0,Servidor público,Superior completo,União,Casa,45,7.534246575342466,2.0,False,1009.75
11244,2015-12-01,7327,F,False,True,0,Empresário,Secundário,Casado,Casa,51,5.506849315068493,2.0,False,1255.11
11245,2015-12-01,9525,F,True,False,0,Assalariado,Superior completo,Casado,Casa,43,4.934246575342466,2.0,False,1254.87
11246,2015-12-01,15049,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,4.101369863013699,2.0,False,2709.52
11247,2015-12-01,5497,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,63,1.178082191780822,1.0,False,1018.72
11248,2015-12-01,13255,F,True,True,2,Assalariado,Secundário,Casado,Casa,36,3.3479452054794514,4.0,False,3991.82
11249,2015-12-01,8669,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,8.158904109589043,2.0,False,2859.0
11250,2015-12-01,12870,M,True,True,1,Empresário,Superior completo,União,Casa,46,6.950684931506848,3.0,False,5238.76
11251,2015-12-01,1712,F,False,True,0,Assalariado,Superior completo,Separado,Casa,38,2.4767123287671238,1.0,True,988.71
11252,2015-12-01,15967,F,True,False,2,Assalariado,Superior completo,Casado,Casa,35,13.635616438356163,4.0,False,1828.44
11253,2015-12-01,12008,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,56,4.32054794520548,1.0,False,4412.27
11254,2015-12-01,3352,F,False,False,2,Assalariado,Secundário,Casado,Com os pais,30,4.575342465753423,4.0,False,1937.28
11255,2015-12-01,8565,M,True,False,1,Assalariado,Secundário,Casado,Casa,51,6.638356164383563,3.0,False,2143.41
11256,2015-12-01,10601,M,False,True,0,Assalariado,Secundário,Casado,Casa,27,3.345205479452055,2.0,False,3455.65
11257,2015-12-01,12199,M,True,True,1,Assalariado,Superior completo,Solteiro,Casa,40,20.60821917808219,2.0,False,21808.34
11258,2015-12-01,1052,F,True,True,1,Assalariado,Superior completo,Casado,Casa,48,1.0986301369863014,3.0,False,2359.42
11259,2015-12-01,15624,M,False,False,2,Assalariado,Superior completo,Casado,Com os pais,30,2.041095890410959,4.0,False,3182.23
11260,2015-12-01,16497,F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,True,2095.94
11261,2015-12-01,9956,F,False,True,0,Empresário,Superior completo,Casado,Casa,47,8.854794520547943,2.0,False,1826.43
11262,2015-12-01,2675,F,False,True,2,Empresário,Superior completo,Casado,Casa,36,0.8082191780821918,4.0,False,5554.75
11263,2015-12-01,9344,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,60,,1.0,False,1779.54
11264,2015-12-01,7200,F,False,True,0,Empresário,Secundário,Casado,Casa,54,12.550684931506849,2.0,False,1668.8
11265,2015-12-01,11177,F,False,True,0,Empresário,Secundário,Casado,Casa,49,1.0931506849315071,2.0,False,1450.47
11266,2015-12-01,1896,F,False,True,2,Assalariado,Superior completo,Separado,Casa,39,9.841095890410957,3.0,False,2751.95
11267,2015-12-01,12850,F,False,True,2,Assalariado,Superior completo,Casado,Casa,31,1.2794520547945205,4.0,False,997.57
11268,2015-12-01,10346,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,8.882191780821918,2.0,False,2409.65
11269,2015-12-01,2452,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,14.958904109589039,3.0,False,7273.41
11270,2015-12-01,12406,F,False,True,1,Pensionista,Secundário,Casado,Casa,46,,3.0,False,1029.75
11271,2015-12-01,8461,F,False,True,0,Empresário,Superior completo,Casado,Casa,49,31.65753424657534,2.0,False,5655.0
11272,2015-12-01,14098,F,False,False,0,Empresário,Secundário,Casado,Casa,41,6.205479452054795,2.0,True,1548.2
11273,2015-12-01,16216,F,False,True,0,Servidor público,Secundário,Casado,Casa,34,9.465753424657533,2.0,False,3805.12
11274,2015-12-01,14045,F,False,False,0,Servidor público,Superior completo,Casado,Casa,31,6.043835616438357,2.0,True,1823.41
11275,2015-12-01,15015,F,True,True,0,Empresário,Superior completo,Separado,Casa,56,13.189041095890412,1.0,False,2720.45
11276,2015-12-01,4203,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,46,1.7589041095890412,1.0,False,5363.05
11277,2015-12-01,10382,F,False,True,0,Assalariado,Secundário,Casado,Casa,57,38.405479452054784,2.0,False,7173.55
11278,2015-12-01,5867,F,True,False,1,Empresário,Secundário,Casado,Casa,29,8.808219178082194,3.0,False,6039.39
11279,2015-12-01,5108,F,False,True,0,Servidor público,Secundário,Casado,Casa,49,6.468493150684933,2.0,False,4745.43
11280,2015-12-01,6889,F,False,True,1,Assalariado,Superior completo,Casado,Casa,58,39.652054794520545,3.0,False,22111.9
11281,2015-12-01,4336,M,True,True,0,Assalariado,Secundário,Casado,Casa,42,8.263013698630138,2.0,False,5792.88
11282,2015-12-01,991,F,False,True,0,Empresário,Superior completo,Casado,Casa,57,4.336986301369863,2.0,False,6497.34
11283,2015-12-01,12584,M,False,False,0,Servidor público,Superior completo,Casado,Casa,32,10.61917808219178,2.0,False,5639.24
11284,2015-12-01,107,M,False,True,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,False,2266.58
11285,2015-12-01,16545,M,False,True,0,Empresário,Secundário,Casado,Casa,41,1.6328767123287669,2.0,True,7507.8
11286,2015-12-01,10639,F,False,True,1,Servidor público,Superior completo,Casado,Casa,30,4.846575342465753,3.0,False,771.72
11287,2015-12-01,13938,F,False,False,0,Assalariado,Secundário,Solteiro,Governamental,23,0.8712328767123287,1.0,False,3466.08
11288,2015-12-01,7662,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,False,3171.64
11289,2015-12-01,286,F,False,False,0,Assalariado,Superior completo,Casado,Casa,27,5.608219178082192,2.0,False,2651.76
11290,2015-12-01,16212,F,False,True,0,Servidor público,Superior completo,Casado,Casa,34,9.465753424657533,2.0,False,5468.7
11291,2015-12-01,14065,F,False,False,2,Empresário,Secundário,Casado,Casa,34,6.205479452054795,4.0,False,4396.52
11292,2015-12-01,4234,F,False,True,0,Servidor público,Superior completo,Casado,Casa,50,22.695890410958906,2.0,False,8392.47
11293,2015-12-01,5626,M,True,False,0,Assalariado,Secundário,Separado,Governamental,39,0.8684931506849315,1.0,False,3068.3
11294,2015-12-01,8346,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,44,5.8054794520547945,2.0,False,2397.9
11295,2015-12-01,6760,M,True,True,0,Assalariado,Superior completo,Casado,Casa,52,1.1287671232876713,2.0,False,8099.53
11296,2015-12-01,1882,F,False,False,0,Assalariado,Secundário,Casado,Casa,42,1.7589041095890412,2.0,False,1728.81
11297,2015-12-01,8871,F,False,True,2,Servidor público,Superior completo,Casado,Casa,27,9.301369863013699,4.0,False,2522.67
11298,2015-12-01,7355,M,False,True,0,Assalariado,Superior completo,Casado,Casa,46,0.252054794520548,2.0,False,9774.84
11299,2015-12-01,1072,F,False,True,0,Empresário,Superior completo,União,Casa,39,4.252054794520548,2.0,False,1419.74
11300,2015-12-01,14335,F,False,True,0,Pensionista,Superior incompleto,Solteiro,Casa,53,,1.0,False,3042.89
11301,2015-12-01,12862,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,False,3644.6
11302,2015-12-01,59,F,False,True,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,False,2440.47
11303,2015-12-01,5674,M,False,False,1,Empresário,Secundário,Casado,Casa,35,2.202739726027397,3.0,False,11684.07
11304,2015-12-01,11387,F,False,False,0,Empresário,Superior completo,Casado,Casa,47,8.438356164383563,2.0,False,4069.58
11305,2015-12-01,931,F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,False,2934.35
11306,2015-12-01,10858,M,False,False,2,Empresário,Secundário,Casado,Casa,27,4.435616438356164,4.0,False,6752.58
11307,2015-12-01,6118,M,True,True,1,Assalariado,Secundário,Casado,Casa,28,6.164383561643835,3.0,False,6075.15
11308,2015-12-01,6266,F,False,False,0,Servidor público,Superior completo,Casado,Casa,36,6.413698630136985,2.0,False,3615.11
11309,2015-12-01,14501,M,True,True,0,Assalariado,Secundário,Casado,Com os pais,39,4.882191780821918,2.0,False,782.95
11310,2015-12-01,12286,M,True,False,0,Assalariado,Secundário,Casado,Casa,48,1.7808219178082192,2.0,False,8595.62
11311,2015-12-01,8832,F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,38,6.884931506849315,2.0,False,1966.5
11312,2015-12-01,7877,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,50,1.7205479452054795,1.0,False,2075.92
11313,2015-12-01,7803,M,False,False,1,Assalariado,Secundário,Casado,Com os pais,34,3.6383561643835622,3.0,False,12081.76
11314,2015-12-01,10286,F,False,True,3,Assalariado,Secundário,Casado,Casa,29,4.635616438356164,5.0,False,1639.28
11315,2015-12-01,3212,F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,19.232876712328764,2.0,False,4997.77
11316,2015-12-01,16248,F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,4.964383561643834,2.0,False,12341.27
11317,2015-12-01,4165,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,57,13.386301369863016,1.0,False,1107.59
11318,2015-12-01,6094,M,True,True,4,Assalariado,Superior completo,Casado,Casa,31,4.750684931506848,6.0,False,10094.92
11319,2015-12-01,14869,M,True,False,1,Assalariado,Superior incompleto,Casado,Casa,32,0.6328767123287671,3.0,False,3143.88
11320,2015-12-01,8286,F,False,True,1,Assalariado,Secundário,Casado,Casa,41,23.736986301369864,3.0,False,7424.78
11321,2015-12-01,11353,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,4.5178082191780815,2.0,False,2670.42
11322,2015-12-01,9874,F,False,True,0,Assalariado,Superior completo,Casado,Casa,62,5.515068493150685,2.0,False,4874.63
11323,2015-12-01,13182,M,True,False,1,Empresário,Secundário,Casado,Casa,32,1.5972602739726027,3.0,False,11244.83
11324,2015-12-01,11940,F,True,True,2,Servidor público,Superior completo,Casado,Casa,32,10.35068493150685,4.0,False,7457.98
11325,2015-12-01,6187,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,6.747945205479453,2.0,False,5353.14
11326,2015-12-01,15770,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,False,1470.25
11327,2015-12-01,2594,M,True,False,0,Assalariado,Superior completo,Solteiro,Com os pais,31,9.065753424657537,1.0,False,3256.9
11328,2015-12-01,10831,M,False,False,1,Servidor público,Superior completo,Casado,Estúdio,40,7.186301369863013,3.0,False,5729.45
11329,2015-12-01,12899,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,False,3458.46
11330,2015-12-01,9156,F,True,True,1,Assalariado,Superior completo,Casado,Casa,45,6.786301369863014,3.0,False,2450.15
11331,2015-12-01,15208,F,True,True,1,Empresário,Superior completo,Casado,Casa,42,7.873972602739726,3.0,False,13646.5
11332,2015-12-01,14613,F,False,True,0,Assalariado,Secundário,Separado,Casa,41,5.049315068493152,1.0,False,4279.49
11333,2015-12-01,9430,F,True,False,0,Assalariado,Superior completo,Casado,Casa,40,7.769863013698631,2.0,False,1375.99
11334,2015-12-01,6639,F,True,True,0,Servidor público,Superior completo,Casado,Casa,48,4.6575342465753415,2.0,False,2087.24
11335,2015-12-01,1424,M,True,True,1,Assalariado,Superior completo,Viúvo,Casa,35,3.504109589041096,2.0,False,1338.26
11336,2015-12-01,11326,M,False,False,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,1562.35
11337,2015-12-01,3304,M,True,True,1,Assalariado,Secundário,Casado,Casa,34,1.2356164383561643,3.0,False,5394.08
11338,2015-12-01,5350,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,46,13.104109589041094,1.0,False,2536.39
11339,2015-12-01,5293,M,True,True,2,Assalariado,Secundário,Casado,Casa,37,10.602739726027398,4.0,False,2217.33
11340,2015-12-01,3737,F,False,True,2,Assalariado,Secundário,Casado,Casa,39,3.9342465753424656,4.0,False,1500.3
11341,2015-12-01,6645,F,False,True,0,Assalariado,Secundário,União,Casa,47,18.654794520547945,2.0,False,4333.07
11342,2015-12-01,16380,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,39,8.052054794520547,1.0,False,1221.07
11343,2015-12-01,8888,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,34,5.717808219178082,1.0,False,3924.31
11344,2015-12-01,631,M,True,True,0,Empresário,Secundário,Casado,Casa,43,7.947945205479453,2.0,False,624.25
11345,2015-12-01,9654,M,True,True,3,Assalariado,Secundário,União,Casa,47,8.432876712328767,5.0,False,5099.21
11346,2015-12-01,9424,F,False,False,0,Servidor público,Superior completo,União,Estúdio,54,12.353424657534244,2.0,False,1642.66
11347,2015-12-01,9364,F,True,False,0,Empresário,Secundário,Casado,Casa,48,1.9315068493150684,2.0,False,3617.05
11348,2015-12-01,9795,M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,12.435616438356163,2.0,False,3758.57
11349,2015-12-01,12269,M,True,False,0,Assalariado,Superior incompleto,Casado,Com os pais,24,6.032876712328767,2.0,False,4283.18
11350,2015-12-01,11286,M,True,False,1,Assalariado,Superior completo,Casado,Casa,38,1.9287671232876715,3.0,False,7513.15
11351,2015-12-01,1767,M,True,True,0,Empresário,Superior completo,Casado,Casa,56,11.065753424657538,2.0,False,2571.21
11352,2015-12-01,1844,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,1.2547945205479452,3.0,False,2808.5
11353,2015-12-01,5521,M,True,True,0,Empresário,Superior completo,Casado,Estúdio,37,12.019178082191779,2.0,False,2001.98
11354,2015-12-01,2004,M,True,True,0,Assalariado,Superior incompleto,Casado,Com os pais,29,0.2547945205479452,2.0,False,2759.61
11355,2015-12-01,6842,F,True,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,False,2970.19
11356,2015-12-01,13853,F,False,True,1,Empresário,Superior completo,Casado,Casa,38,10.12054794520548,3.0,False,5233.74
11357,2015-12-01,4658,M,False,True,0,Assalariado,Superior completo,Casado,Casa,36,4.441095890410959,2.0,False,1296.41
11358,2015-12-01,4915,M,False,False,1,Empresário,Superior completo,Separado,Casa,29,3.2164383561643834,2.0,False,8947.2
11359,2015-12-01,9843,F,True,False,0,Pensionista,Secundário,Casado,Casa,59,,2.0,False,928.54
11360,2015-12-01,4001,F,True,True,1,Servidor público,Superior completo,Casado,Casa,41,18.24383561643836,3.0,False,1818.03
11361,2015-12-01,2805,M,True,True,0,Assalariado,Primário,Separado,Casa,52,10.47945205479452,1.0,False,6926.57
11362,2015-12-01,1692,F,False,True,1,Assalariado,Superior completo,Casado,Casa,43,12.065753424657535,3.0,False,3793.33
11363,2015-12-01,1293,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,False,4175.25
11364,2015-12-01,15888,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,4.210958904109589,2.0,False,17137.18
11365,2015-12-01,1099,F,False,True,1,Assalariado,Secundário,União,Com os pais,27,0.7643835616438356,3.0,False,2592.97
11366,2015-12-01,15595,M,False,True,1,Empresário,Secundário,Casado,Casa,32,3.287671232876712,3.0,False,15914.05
11367,2015-12-01,4525,F,False,False,0,Pensionista,Superior completo,Casado,Casa,52,,2.0,False,2237.89
11368,2015-12-01,4565,F,True,True,0,Servidor público,Superior completo,Casado,Casa,49,5.682191780821919,2.0,False,1524.12
11369,2015-12-01,12148,M,False,False,1,Servidor público,Secundário,Casado,Casa,37,13.276712328767125,3.0,False,4776.47
11370,2015-12-01,15468,F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,52,0.9561643835616438,1.0,False,1152.29
11371,2015-12-01,4208,F,False,True,0,Servidor público,Superior incompleto,União,Casa,28,2.1780821917808217,2.0,False,2776.36
11372,2015-12-01,15544,M,False,True,0,Assalariado,Secundário,Casado,Casa,37,5.035616438356166,2.0,False,4528.26
11373,2015-12-01,10037,F,False,True,1,Assalariado,Superior completo,Separado,Casa,30,5.717808219178082,2.0,False,1063.68
11374,2015-12-01,5650,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,40,7.545205479452054,1.0,False,2478.62
11375,2015-12-01,6761,M,True,True,3,Assalariado,Secundário,Casado,Casa,36,10.04931506849315,5.0,False,4046.44
11376,2015-12-01,8811,F,False,True,0,Assalariado,Superior completo,Casado,Casa,40,16.221917808219178,2.0,False,4412.4
11377,2015-12-01,7129,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,55,6.3780821917808215,1.0,False,6170.39
11378,2015-12-01,3081,F,False,True,0,Assalariado,Superior completo,Separado,Casa,60,4.216438356164384,1.0,False,721.44
11379,2015-12-01,13449,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,False,1548.21
11380,2015-12-01,11625,M,True,True,0,Assalariado,Secundário,Casado,Casa,29,4.410958904109589,2.0,False,7350.64
11381,2015-12-01,309,F,False,False,0,Pensionista,Secundário,Separado,Casa,63,,1.0,False,2239.48
11382,2015-12-01,13161,F,False,True,0,Assalariado,Secundário,Casado,Casa,50,1.9205479452054797,2.0,False,3127.9
11383,2015-12-01,2136,M,True,False,0,Assalariado,Superior completo,Casado,Casa,36,0.5068493150684932,2.0,False,7421.86
11384,2015-12-01,8273,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,33,5.134246575342465,1.0,False,6683.86
11385,2015-12-01,8243,F,False,False,1,Empresário,Secundário,Casado,Casa,41,1.96986301369863,3.0,False,1444.12
11386,2015-12-01,8767,M,False,True,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.408219178082192,1.0,False,10880.84
11387,2015-12-01,5549,F,False,False,0,Empresário,Superior completo,União,Casa,53,8.545205479452052,2.0,False,4859.28
11388,2015-12-01,1279,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,30,9.6,2.0,False,6775.39
11389,2015-12-01,13927,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,49,4.454794520547946,1.0,False,1884.35
11390,2015-12-01,5722,F,False,False,0,Pensionista,Secundário,Separado,Casa,65,,1.0,False,2331.34
11391,2015-12-01,11722,F,False,True,2,Assalariado,Secundário,Casado,Casa,34,4.158904109589041,4.0,False,975.83
11392,2015-12-01,353,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,28,4.693150684931507,2.0,False,3219.04
11393,2015-12-01,3522,F,True,True,1,Empresário,Superior incompleto,União,Casa,42,1.9342465753424656,3.0,False,2285.2
11394,2015-12-01,8265,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,54,8.89315068493151,1.0,False,2276.7
11395,2015-12-01,7062,F,False,False,0,Assalariado,Secundário,Casado,Casa,37,3.5452054794520547,2.0,False,5987.49
11396,2015-12-01,13247,F,False,False,0,Assalariado,Superior completo,Casado,Casa,27,1.9287671232876715,2.0,False,5929.22
11397,2015-12-01,5533,M,False,True,1,Assalariado,Secundário,Casado,Casa,39,0.3698630136986301,3.0,False,4253.77
11398,2015-12-01,4112,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,False,1570.83
11399,2015-12-01,12987,F,False,True,2,Assalariado,Secundário,Casado,Casa,38,5.175342465753425,4.0,False,825.72
11400,2015-12-01,7758,M,True,True,1,Empresário,Superior completo,Solteiro,Casa,33,7.93972602739726,2.0,False,8194.6
11401,2015-12-01,7690,M,True,True,2,Assalariado,Superior completo,Casado,Casa,39,8.435616438356165,4.0,False,5707.56
11402,2015-12-01,6544,F,False,False,1,Empresário,Superior completo,Casado,Casa,30,4.331506849315068,3.0,False,1132.64
11403,2015-12-01,10749,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,35,0.9315068493150684,2.0,False,918.85
11404,2015-12-01,3232,M,True,True,1,Assalariado,Superior completo,Casado,Casa,41,4.742465753424658,3.0,False,2448.44
11405,2015-12-01,10240,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,40,5.6356164383561635,1.0,False,2886.59
11406,2015-12-01,11232,M,True,False,3,Assalariado,Superior completo,Casado,Casa,27,9.52054794520548,5.0,False,1908.16
11407,2015-12-01,8622,M,False,True,0,Assalariado,Superior completo,Casado,Casa,37,10.863013698630137,2.0,False,6459.16
11408,2015-12-01,8781,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,False,4990.37
11409,2015-12-01,7646,F,False,True,1,Empresário,Superior completo,Casado,Casa,39,8.183561643835617,3.0,False,4018.07
11410,2015-12-01,10157,F,False,False,0,Pensionista,Secundário,Casado,Casa,66,,2.0,False,427.49
11411,2015-12-01,7900,F,False,True,2,Assalariado,Superior completo,Casado,Casa,35,12.758904109589038,4.0,False,5726.32
11412,2015-12-01,7407,F,False,True,0,Assalariado,Superior completo,Separado,Casa,47,13.221917808219178,1.0,False,1757.57
11413,2015-12-01,8458,F,False,True,2,Empresário,Superior completo,Casado,Casa,31,6.3863013698630136,4.0,False,4782.73
11414,2015-12-01,13723,F,False,False,1,Assalariado,Secundário,Separado,Casa,38,0.3671232876712329,2.0,False,1612.2
11415,2015-12-01,1810,M,False,False,1,Assalariado,Secundário,Casado,Casa,38,5.284931506849315,3.0,False,11847.5
11416,2015-12-01,1098,F,False,True,1,Assalariado,Superior completo,União,Com os pais,27,0.7643835616438356,3.0,False,404.34
11417,2015-12-01,14942,M,True,True,0,Servidor público,Superior completo,Casado,Casa,27,1.7616438356164383,2.0,False,6832.11
11418,2015-12-01,3402,F,False,True,2,Assalariado,Secundário,Casado,Casa,37,2.0493150684931507,4.0,False,2917.72
11419,2015-12-01,10300,F,False,True,0,Empresário,Superior completo,Casado,Casa,30,6.049315068493152,2.0,False,3332.78
11420,2015-12-01,4096,M,True,True,0,Servidor público,Superior completo,Casado,Casa,38,0.463013698630137,2.0,False,10723.29
11421,2015-12-01,10591,M,True,True,1,Empresário,Secundário,Casado,Casa,45,3.2602739726027403,3.0,False,7078.52
11422,2015-12-01,791,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,0.6054794520547945,2.0,False,1007.31
11423,2015-12-01,3756,F,True,True,0,Assalariado,Secundário,Casado,Casa,49,8.605479452054794,2.0,False,12738.33
11424,2015-12-01,6678,F,False,True,1,Servidor público,Superior completo,Casado,Casa,38,8.97808219178082,3.0,False,3792.48
11425,2015-12-01,13791,M,False,True,1,Empresário,Secundário,Casado,Casa,40,0.28493150684931506,3.0,False,10442.4
11426,2015-12-01,8236,F,False,True,0,Servidor público,Secundário,Casado,Casa,52,28.73972602739726,2.0,False,10110.47
11427,2015-12-01,12668,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,8.865753424657534,2.0,False,3839.77
11428,2015-12-01,9567,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,60,28.03287671232877,1.0,False,4537.66
11429,2015-12-01,9366,F,True,False,0,Empresário,Secundário,Casado,Casa,48,1.9315068493150684,2.0,False,10473.34
11430,2015-12-01,3822,F,True,True,0,Empresário,Superior completo,Casado,Casa,32,8.186301369863013,2.0,False,1057.04
11431,2015-12-01,1416,F,False,False,1,Empresário,Secundário,Separado,Casa,29,8.673972602739726,2.0,False,3802.33
11432,2015-12-01,5169,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,44,0.2958904109589041,2.0,False,1231.0
11433,2015-12-01,12811,F,True,True,0,Assalariado,Secundário,Casado,Casa,42,23.046575342465754,2.0,False,13190.82
11434,2015-12-01,129,F,False,False,0,Assalariado,Superior completo,Casado,Casa,48,15.868493150684932,2.0,False,2998.14
11435,2015-12-01,9074,F,False,False,0,Assalariado,Superior incompleto,Viúvo,Casa,53,5.197260273972604,1.0,False,5449.76
11436,2015-12-01,3850,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,27,1.0986301369863014,1.0,False,2152.44
11437,2015-12-01,8706,F,False,False,0,Pensionista,Secundário,Separado,Casa,64,,1.0,False,1960.53
11438,2015-12-01,14792,M,True,False,2,Empresário,Secundário,Casado,Casa,40,19.06027397260274,4.0,False,2097.75
11439,2015-12-01,13482,F,True,False,0,Assalariado,Superior completo,União,Casa,33,2.347945205479452,2.0,False,1471.94
11440,2015-12-01,172,F,True,False,0,Pensionista,Secundário,Casado,Casa,55,,2.0,False,1700.71
11441,2015-12-01,11173,F,False,True,2,Assalariado,Superior completo,Casado,Casa,40,5.843835616438357,4.0,False,1637.98
11442,2015-12-01,14959,F,False,True,0,Assalariado,Secundário,Casado,Com os pais,44,1.0986301369863014,2.0,False,8893.69
